imagen,clase,tecnica,psnr,ssim,entropia
P_01839_LEFT_MLO_1749.png,Alto_Riesgo,Clahe,22.66,0.955,7.1
P_01847_LEFT_MLO_1754.png,Alto_Riesgo,Clahe,21.56,0.897,7.17
P_01818_LEFT_CC_1707.png,Alto_Riesgo,Clahe,22.54,0.959,7.45
P_01810_LEFT_CC_1705.png,Alto_Riesgo,Clahe,20.74,0.887,7.42
P_01818_LEFT_MLO_1708.png,Alto_Riesgo,Clahe,19.99,0.836,7.36
P_01793_LEFT_MLO_1703.png,Alto_Riesgo,Clahe,19.68,0.907,7.59
P_01792_RIGHT_MLO_1701.png,Alto_Riesgo,Clahe,21.18,0.856,7.16
P_01793_LEFT_CC_1702.png,Alto_Riesgo,Clahe,22.47,0.931,7.35
P_01810_LEFT_MLO_1706.png,Alto_Riesgo,Clahe,18.2,0.795,7.32
P_01839_LEFT_CC_1748.png,Alto_Riesgo,Clahe,23.62,0.969,7.08
P_01846_RIGHT_MLO_1752.png,Alto_Riesgo,Clahe,21.4,0.915,7.34
P_01847_LEFT_CC_1753.png,Alto_Riesgo,Clahe,22.33,0.925,6.94
P_01856_LEFT_MLO_1756.png,Alto_Riesgo,Clahe,20.56,0.887,7.47
P_02437_LEFT_MLO_1842.png,Alto_Riesgo,Clahe,20.2,0.879,7.14
P_02437_LEFT_CC_1841.png,Alto_Riesgo,Clahe,20.43,0.919,7.17
P_02226_LEFT_CC_1799.png,Alto_Riesgo,Clahe,22.0,0.879,7.09
P_02460_RIGHT_CC_1848.png,Alto_Riesgo,Clahe,20.09,0.873,7.33
P_02226_LEFT_MLO_1800.png,Alto_Riesgo,Clahe,24.55,0.948,7.32
P_01856_LEFT_CC_1755.png,Alto_Riesgo,Clahe,21.49,0.926,7.47
P_02460_RIGHT_MLO_1849.png,Alto_Riesgo,Clahe,5.99,-0.957,7.04
P_02518_RIGHT_CC_1858.png,Alto_Riesgo,Clahe,21.81,0.885,7.37
2018_BC0024341_ MLO_R.png,Alto_Riesgo,Clahe,28.17,0.874,1.25
2018_BC0023145_ MLO_L.png,Alto_Riesgo,Clahe,27.43,0.881,1.43
2013_BC010881_ CC_L.png,Alto_Riesgo,Clahe,27.47,0.833,1.27
2018_BC0022482_ CC_R.png,Alto_Riesgo,Clahe,27.92,0.839,1.19
2018_BC0021746_ MLO_R.png,Alto_Riesgo,Clahe,26.09,0.918,2.07
2018_BC0022482_ MLO_R.png,Alto_Riesgo,Clahe,27.75,0.916,1.64
2018_BC0021341_ MLO_R.png,Alto_Riesgo,Clahe,26.47,0.948,2.24
2018_BC0021731_ CC_L.png,Alto_Riesgo,Clahe,27.65,0.794,1.11
2017_BC0020261_ CC_R.png,Alto_Riesgo,Clahe,34.69,0.804,0.48
2018_BC011725_ MLO_R.png,Alto_Riesgo,Clahe,28.51,0.957,1.83
2018_BC0021341_ MLO_L.png,Alto_Riesgo,Clahe,27.76,0.959,2.14
2013_BC010881_ CC_R.png,Alto_Riesgo,Clahe,27.59,0.816,1.06
2018_BC0021735_ MLO_L.png,Alto_Riesgo,Clahe,27.02,0.929,1.91
2018_BC0022402_ CC_L.png,Alto_Riesgo,Clahe,29.69,0.819,0.87
2018_BC0021981_ CC_R.png,Alto_Riesgo,Clahe,23.6,0.837,2.68
2017_BC019822_ MLO_L.png,Alto_Riesgo,Clahe,28.86,0.839,0.94
2017_BC0020521_ MLO_L.png,Alto_Riesgo,Clahe,27.2,0.886,1.51
2018_BC0021883_ CC_L.png,Alto_Riesgo,Clahe,28.1,0.868,1.46
2018_BC011725_ CC_L.png,Alto_Riesgo,Clahe,28.38,0.914,1.48
2017_BC019822_ CC_L.png,Alto_Riesgo,Clahe,31.92,0.751,0.53
2019_BC0021728_ CC_L.png,Alto_Riesgo,Clahe,30.78,0.799,0.71
2018_BC0023241_ CC_R.png,Alto_Riesgo,Clahe,30.09,0.798,0.79
2019_BC0021728_ CC_R.png,Alto_Riesgo,Clahe,32.1,0.81,0.67
2017_BC019602_ MLO_L.png,Alto_Riesgo,Clahe,30.81,0.925,1.06
2018_BC0022603_ CC_L.png,Alto_Riesgo,Clahe,21.55,0.942,5.04
2018_BC0023241_ MLO_L.png,Alto_Riesgo,Clahe,29.12,0.865,1.09
2017_BC0020761_ CC_L.png,Alto_Riesgo,Clahe,28.08,0.848,1.22
2017_BC0020261_ MLO_R.png,Alto_Riesgo,Clahe,30.26,0.881,0.96
2017_BC019721_ MLO_L.png,Alto_Riesgo,Clahe,26.65,0.891,1.7
2018_BC0023241_ CC_L.png,Alto_Riesgo,Clahe,29.65,0.8,0.85
2018_BC0022025_ CC_R.png,Alto_Riesgo,Clahe,22.87,0.911,4.02
2018_BC0022603_ CC_R.png,Alto_Riesgo,Clahe,21.13,0.913,5.08
2018_BC0021735_ MLO_R.png,Alto_Riesgo,Clahe,26.71,0.933,1.95
2017_BC019561_ CC_R.png,Alto_Riesgo,Clahe,27.75,0.829,1.18
2018_BC0021724_ CC_R.png,Alto_Riesgo,Clahe,26.98,0.838,1.39
2018_BC0024341_ CC_L.png,Alto_Riesgo,Clahe,30.02,0.831,0.83
2017_BC0020761_ CC_R.png,Alto_Riesgo,Clahe,28.06,0.837,1.2
2018_BC0021981_ MLO_R.png,Alto_Riesgo,Clahe,23.08,0.909,3.82
2019_BC0024581_ MLO_R.png,Alto_Riesgo,Clahe,26.22,0.943,2.3
2018_BC0022402_ CC_R.png,Alto_Riesgo,Clahe,29.85,0.822,0.83
2018_BC0023145_ MLO_R.png,Alto_Riesgo,Clahe,26.55,0.861,1.37
2019_BC0021728_ MLO_L.png,Alto_Riesgo,Clahe,28.99,0.887,1.14
2017_BC0020421_ MLO_R.png,Alto_Riesgo,Clahe,26.14,0.863,1.52
2016_BC014181_ CC_L.png,Alto_Riesgo,Clahe,28.42,0.906,1.56
2013_BC011123_ CC_R.png,Alto_Riesgo,Clahe,28.19,0.946,1.74
2017_BC019744_ CC_R.png,Alto_Riesgo,Clahe,27.41,0.803,1.1
2017_BC019721_ CC_R.png,Alto_Riesgo,Clahe,27.2,0.865,1.49
2016_BC016501_ MLO_R.png,Alto_Riesgo,Clahe,28.21,0.938,1.74
P_01723_RIGHT_MLO_1640.png,Alto_Riesgo,Percentiles,22.21,0.962,7.44
P_01724_LEFT_MLO_1642.png,Alto_Riesgo,Percentiles,24.32,0.979,6.75
P_01729_LEFT_CC_1645.png,Alto_Riesgo,Percentiles,25.34,0.973,7.58
P_01724_LEFT_CC_1641.png,Alto_Riesgo,Percentiles,20.52,0.922,7.01
P_01730_LEFT_CC_1647.png,Alto_Riesgo,Percentiles,25.61,0.964,3.74
P_01732_LEFT_MLO_1650.png,Alto_Riesgo,Percentiles,22.72,0.947,7.1
P_01730_LEFT_MLO_1648.png,Alto_Riesgo,Percentiles,15.67,0.733,6.45
P_01732_LEFT_CC_1649.png,Alto_Riesgo,Percentiles,19.78,0.868,6.69
P_01736_LEFT_MLO_1652.png,Alto_Riesgo,Percentiles,21.42,0.928,7.28
P_01736_LEFT_CC_1651.png,Alto_Riesgo,Percentiles,6.32,-0.904,7.25
P_01777_LEFT_CC_1689.png,Alto_Riesgo,Percentiles,21.74,0.907,6.99
P_01767_LEFT_CC_1675.png,Alto_Riesgo,Percentiles,24.99,0.976,7.33
P_01777_LEFT_MLO_1691.png,Alto_Riesgo,Percentiles,21.58,0.891,6.64
P_01766_LEFT_CC_1673.png,Alto_Riesgo,Percentiles,24.73,0.979,7.6
P_01766_LEFT_MLO_1674.png,Alto_Riesgo,Percentiles,27.91,0.989,7.7
P_01748_RIGHT_CC_1663.png,Alto_Riesgo,Percentiles,25.51,0.952,6.81
P_01756_LEFT_MLO_1668.png,Alto_Riesgo,Percentiles,23.65,0.969,7.33
P_01783_LEFT_MLO_1693.png,Alto_Riesgo,Percentiles,28.75,0.99,7.0
P_01759_RIGHT_CC_1669.png,Alto_Riesgo,Percentiles,23.8,0.951,7.31
P_01736_RIGHT_CC_1653.png,Alto_Riesgo,Percentiles,25.91,0.992,7.44
P_01750_LEFT_MLO_1666.png,Alto_Riesgo,Percentiles,18.91,0.893,7.13
P_01777_LEFT_CC_1690.png,Alto_Riesgo,Percentiles,21.74,0.907,6.99
P_01750_LEFT_CC_1665.png,Alto_Riesgo,Percentiles,23.24,0.949,7.22
P_01756_LEFT_CC_1667.png,Alto_Riesgo,Percentiles,24.53,0.975,7.55
P_01748_RIGHT_MLO_1664.png,Alto_Riesgo,Percentiles,24.32,0.958,6.61
P_01767_LEFT_MLO_1676.png,Alto_Riesgo,Percentiles,21.22,0.917,7.08
P_01777_LEFT_MLO_1692.png,Alto_Riesgo,Percentiles,21.58,0.891,6.64
P_01759_RIGHT_MLO_1670.png,Alto_Riesgo,Percentiles,7.6,-0.842,6.96
P_01736_RIGHT_MLO_1654.png,Alto_Riesgo,Percentiles,24.86,0.976,7.44
P_01792_RIGHT_CC_1700.png,Alto_Riesgo,Percentiles,16.4,0.797,6.86
P_01846_RIGHT_CC_1751.png,Alto_Riesgo,Percentiles,24.34,0.981,7.08
P_01839_LEFT_MLO_1749.png,Alto_Riesgo,Percentiles,18.31,0.936,6.88
P_01847_LEFT_MLO_1754.png,Alto_Riesgo,Percentiles,15.64,0.786,6.9
P_01818_LEFT_CC_1707.png,Alto_Riesgo,Percentiles,24.99,0.982,7.27
P_01810_LEFT_CC_1705.png,Alto_Riesgo,Percentiles,19.21,0.919,7.21
P_01818_LEFT_MLO_1708.png,Alto_Riesgo,Percentiles,23.67,0.941,7.12
P_01793_LEFT_MLO_1703.png,Alto_Riesgo,Percentiles,23.13,0.959,7.43
P_01792_RIGHT_MLO_1701.png,Alto_Riesgo,Percentiles,14.31,0.772,6.85
P_01793_LEFT_CC_1702.png,Alto_Riesgo,Percentiles,25.24,0.967,7.21
P_01810_LEFT_MLO_1706.png,Alto_Riesgo,Percentiles,15.28,0.716,6.53
P_01839_LEFT_CC_1748.png,Alto_Riesgo,Percentiles,21.72,0.971,6.87
P_01846_RIGHT_MLO_1752.png,Alto_Riesgo,Percentiles,20.71,0.942,7.1
P_01847_LEFT_CC_1753.png,Alto_Riesgo,Percentiles,15.74,0.774,6.63
P_01856_LEFT_MLO_1756.png,Alto_Riesgo,Percentiles,21.76,0.944,7.42
P_02437_LEFT_MLO_1842.png,Alto_Riesgo,Percentiles,26.46,0.959,6.5
P_02437_LEFT_CC_1841.png,Alto_Riesgo,Percentiles,19.77,0.944,6.85
P_02226_LEFT_CC_1799.png,Alto_Riesgo,Percentiles,13.7,0.705,6.73
P_02460_RIGHT_CC_1848.png,Alto_Riesgo,Percentiles,18.04,0.852,6.91
P_02226_LEFT_MLO_1800.png,Alto_Riesgo,Percentiles,19.32,0.929,7.21
P_01856_LEFT_CC_1755.png,Alto_Riesgo,Percentiles,22.27,0.941,7.23
P_02460_RIGHT_MLO_1849.png,Alto_Riesgo,Percentiles,4.56,-0.931,6.64
P_02518_RIGHT_CC_1858.png,Alto_Riesgo,Percentiles,19.22,0.866,7.06
2018_BC0024341_ MLO_R.png,Alto_Riesgo,Percentiles,25.91,0.898,1.15
2018_BC0023145_ MLO_L.png,Alto_Riesgo,Percentiles,26.97,0.928,1.33
2013_BC010881_ CC_L.png,Alto_Riesgo,Percentiles,25.22,0.845,1.15
2018_BC0022482_ CC_R.png,Alto_Riesgo,Percentiles,24.66,0.833,1.09
2018_BC0021746_ MLO_R.png,Alto_Riesgo,Percentiles,25.14,0.932,1.96
2018_BC0022482_ MLO_R.png,Alto_Riesgo,Percentiles,25.58,0.927,1.54
2018_BC0021341_ MLO_R.png,Alto_Riesgo,Percentiles,25.15,0.948,2.12
2018_BC0021731_ CC_L.png,Alto_Riesgo,Percentiles,24.83,0.803,1.02
2017_BC0020261_ CC_R.png,Alto_Riesgo,Percentiles,31.33,0.938,0.46
2018_BC011725_ MLO_R.png,Alto_Riesgo,Percentiles,35.24,0.994,1.72
2018_BC0021341_ MLO_L.png,Alto_Riesgo,Percentiles,27.44,0.97,2.02
2013_BC010881_ CC_R.png,Alto_Riesgo,Percentiles,23.02,0.762,0.98
2018_BC0021735_ MLO_L.png,Alto_Riesgo,Percentiles,28.22,0.966,1.81
2018_BC0022402_ CC_L.png,Alto_Riesgo,Percentiles,27.78,0.893,0.82
2018_BC0021981_ CC_R.png,Alto_Riesgo,Percentiles,27.92,0.951,2.45
2017_BC019822_ MLO_L.png,Alto_Riesgo,Percentiles,26.3,0.881,0.89
2017_BC0020521_ MLO_L.png,Alto_Riesgo,Percentiles,24.77,0.89,1.39
2018_BC0021883_ CC_L.png,Alto_Riesgo,Percentiles,27.43,0.916,1.32
2018_BC011725_ CC_L.png,Alto_Riesgo,Percentiles,23.32,0.862,1.34
2017_BC019822_ CC_L.png,Alto_Riesgo,Percentiles,31.26,0.924,0.51
2019_BC0021728_ CC_L.png,Alto_Riesgo,Percentiles,28.23,0.887,0.68
2018_BC0023241_ CC_R.png,Alto_Riesgo,Percentiles,27.45,0.868,0.74
2019_BC0021728_ CC_R.png,Alto_Riesgo,Percentiles,29.16,0.905,0.64
2017_BC019602_ MLO_L.png,Alto_Riesgo,Percentiles,26.88,0.94,0.97
2018_BC0022603_ CC_L.png,Alto_Riesgo,Percentiles,17.84,0.89,4.64
2018_BC0023241_ MLO_L.png,Alto_Riesgo,Percentiles,25.51,0.871,1.02
2017_BC0020761_ CC_L.png,Alto_Riesgo,Percentiles,26.67,0.89,1.12
2017_BC0020261_ MLO_R.png,Alto_Riesgo,Percentiles,27.97,0.93,0.92
2017_BC019721_ MLO_L.png,Alto_Riesgo,Percentiles,25.69,0.917,1.58
2018_BC0023241_ CC_L.png,Alto_Riesgo,Percentiles,28.3,0.891,0.8
2018_BC0022025_ CC_R.png,Alto_Riesgo,Percentiles,24.11,0.939,3.69
2018_BC0022603_ CC_R.png,Alto_Riesgo,Percentiles,15.05,0.769,4.64
2018_BC0021735_ MLO_R.png,Alto_Riesgo,Percentiles,30.06,0.98,1.86
2017_BC019561_ CC_R.png,Alto_Riesgo,Percentiles,30.75,0.953,1.11
2018_BC0021724_ CC_R.png,Alto_Riesgo,Percentiles,23.11,0.788,1.29
2018_BC0024341_ CC_L.png,Alto_Riesgo,Percentiles,29.22,0.928,0.79
2017_BC0020761_ CC_R.png,Alto_Riesgo,Percentiles,29.4,0.936,1.1
2018_BC0021981_ MLO_R.png,Alto_Riesgo,Percentiles,22.13,0.908,3.56
2019_BC0024581_ MLO_R.png,Alto_Riesgo,Percentiles,28.14,0.974,2.18
2018_BC0022402_ CC_R.png,Alto_Riesgo,Percentiles,28.27,0.904,0.78
2018_BC0023145_ MLO_R.png,Alto_Riesgo,Percentiles,26.06,0.908,1.28
2019_BC0021728_ MLO_L.png,Alto_Riesgo,Percentiles,29.21,0.957,1.1
2017_BC0020421_ MLO_R.png,Alto_Riesgo,Percentiles,27.43,0.935,1.38
2016_BC014181_ CC_L.png,Alto_Riesgo,Percentiles,19.45,0.711,1.45
2013_BC011123_ CC_R.png,Alto_Riesgo,Percentiles,24.58,0.925,1.62
2017_BC019744_ CC_R.png,Alto_Riesgo,Percentiles,26.34,0.862,1.0
2017_BC019721_ CC_R.png,Alto_Riesgo,Percentiles,26.26,0.9,1.38
2016_BC016501_ MLO_R.png,Alto_Riesgo,Percentiles,25.21,0.927,1.65
P_01723_RIGHT_MLO_1640.png,Alto_Riesgo,Wavelet,43.4,1.0,7.55
P_01724_LEFT_MLO_1642.png,Alto_Riesgo,Wavelet,34.92,0.998,6.84
P_01729_LEFT_CC_1645.png,Alto_Riesgo,Wavelet,42.28,0.999,7.68
P_01724_LEFT_CC_1641.png,Alto_Riesgo,Wavelet,38.72,0.998,7.08
P_01730_LEFT_CC_1647.png,Alto_Riesgo,Wavelet,28.95,0.988,3.78
P_01732_LEFT_MLO_1650.png,Alto_Riesgo,Wavelet,42.65,0.999,7.22
P_01730_LEFT_MLO_1648.png,Alto_Riesgo,Wavelet,41.49,0.996,6.59
P_01732_LEFT_CC_1649.png,Alto_Riesgo,Wavelet,45.3,0.999,6.82
P_01736_LEFT_MLO_1652.png,Alto_Riesgo,Wavelet,41.85,0.999,7.39
P_01736_LEFT_CC_1651.png,Alto_Riesgo,Wavelet,8.09,-0.97,7.36
P_01777_LEFT_CC_1689.png,Alto_Riesgo,Wavelet,41.52,0.998,7.11
P_01767_LEFT_CC_1675.png,Alto_Riesgo,Wavelet,42.52,0.999,7.43
P_01777_LEFT_MLO_1691.png,Alto_Riesgo,Wavelet,39.81,0.996,6.8
P_01766_LEFT_CC_1673.png,Alto_Riesgo,Wavelet,44.27,1.0,7.7
P_01766_LEFT_MLO_1674.png,Alto_Riesgo,Wavelet,40.93,0.999,7.8
P_01748_RIGHT_CC_1663.png,Alto_Riesgo,Wavelet,40.59,0.998,6.92
P_01756_LEFT_MLO_1668.png,Alto_Riesgo,Wavelet,41.47,0.999,7.45
P_01783_LEFT_MLO_1693.png,Alto_Riesgo,Wavelet,42.44,1.0,7.15
P_01759_RIGHT_CC_1669.png,Alto_Riesgo,Wavelet,37.6,0.997,7.45
P_01736_RIGHT_CC_1653.png,Alto_Riesgo,Wavelet,40.26,1.0,7.51
P_01750_LEFT_MLO_1666.png,Alto_Riesgo,Wavelet,42.83,0.999,7.24
P_01777_LEFT_CC_1690.png,Alto_Riesgo,Wavelet,41.52,0.998,7.11
P_01750_LEFT_CC_1665.png,Alto_Riesgo,Wavelet,42.64,0.999,7.33
P_01756_LEFT_CC_1667.png,Alto_Riesgo,Wavelet,45.15,1.0,7.64
P_01748_RIGHT_MLO_1664.png,Alto_Riesgo,Wavelet,44.99,0.999,6.74
P_01767_LEFT_MLO_1676.png,Alto_Riesgo,Wavelet,39.43,0.997,7.22
P_01777_LEFT_MLO_1692.png,Alto_Riesgo,Wavelet,39.81,0.996,6.8
P_01759_RIGHT_MLO_1670.png,Alto_Riesgo,Wavelet,9.68,-0.921,7.11
P_01736_RIGHT_MLO_1654.png,Alto_Riesgo,Wavelet,41.04,0.999,7.55
P_01792_RIGHT_CC_1700.png,Alto_Riesgo,Wavelet,41.13,0.998,6.98
P_01846_RIGHT_CC_1751.png,Alto_Riesgo,Wavelet,35.34,0.998,7.15
P_01839_LEFT_MLO_1749.png,Alto_Riesgo,Wavelet,36.99,0.998,7.0
P_01847_LEFT_MLO_1754.png,Alto_Riesgo,Wavelet,42.77,0.999,7.01
P_01818_LEFT_CC_1707.png,Alto_Riesgo,Wavelet,41.82,1.0,7.39
P_01810_LEFT_CC_1705.png,Alto_Riesgo,Wavelet,41.65,0.999,7.33
P_01818_LEFT_MLO_1708.png,Alto_Riesgo,Wavelet,40.5,0.998,7.24
P_01793_LEFT_MLO_1703.png,Alto_Riesgo,Wavelet,43.42,0.999,7.54
P_01792_RIGHT_MLO_1701.png,Alto_Riesgo,Wavelet,43.12,0.999,6.95
P_01793_LEFT_CC_1702.png,Alto_Riesgo,Wavelet,41.08,0.999,7.32
P_01810_LEFT_MLO_1706.png,Alto_Riesgo,Wavelet,40.2,0.995,6.68
P_01839_LEFT_CC_1748.png,Alto_Riesgo,Wavelet,38.11,0.999,6.99
P_01846_RIGHT_MLO_1752.png,Alto_Riesgo,Wavelet,45.63,1.0,7.19
P_01847_LEFT_CC_1753.png,Alto_Riesgo,Wavelet,35.38,0.994,6.77
P_01856_LEFT_MLO_1756.png,Alto_Riesgo,Wavelet,42.05,0.999,7.54
P_02437_LEFT_MLO_1842.png,Alto_Riesgo,Wavelet,45.55,0.999,6.6
P_02437_LEFT_CC_1841.png,Alto_Riesgo,Wavelet,45.47,1.0,6.9
P_02226_LEFT_CC_1799.png,Alto_Riesgo,Wavelet,44.27,0.999,6.84
P_02460_RIGHT_CC_1848.png,Alto_Riesgo,Wavelet,40.08,0.998,7.04
P_02226_LEFT_MLO_1800.png,Alto_Riesgo,Wavelet,45.73,1.0,7.32
P_01856_LEFT_CC_1755.png,Alto_Riesgo,Wavelet,44.29,0.999,7.34
P_02460_RIGHT_MLO_1849.png,Alto_Riesgo,Wavelet,5.9,-0.985,6.78
P_02518_RIGHT_CC_1858.png,Alto_Riesgo,Wavelet,44.0,0.999,7.16
2018_BC0024341_ MLO_R.png,Alto_Riesgo,Wavelet,40.2,0.996,1.18
2018_BC0023145_ MLO_L.png,Alto_Riesgo,Wavelet,38.01,0.994,1.36
2013_BC010881_ CC_L.png,Alto_Riesgo,Wavelet,42.91,0.997,1.19
2018_BC0022482_ CC_R.png,Alto_Riesgo,Wavelet,42.88,0.997,1.12
2018_BC0021746_ MLO_R.png,Alto_Riesgo,Wavelet,38.32,0.997,2.0
2018_BC0022482_ MLO_R.png,Alto_Riesgo,Wavelet,40.05,0.997,1.58
2018_BC0021341_ MLO_R.png,Alto_Riesgo,Wavelet,40.55,0.999,2.17
2018_BC0021731_ CC_L.png,Alto_Riesgo,Wavelet,43.39,0.997,1.05
2017_BC0020261_ CC_R.png,Alto_Riesgo,Wavelet,40.96,0.992,0.48
2018_BC011725_ MLO_R.png,Alto_Riesgo,Wavelet,38.99,0.998,1.76
2018_BC0021341_ MLO_L.png,Alto_Riesgo,Wavelet,38.36,0.998,2.07
2013_BC010881_ CC_R.png,Alto_Riesgo,Wavelet,37.36,0.989,1.01
2018_BC0021735_ MLO_L.png,Alto_Riesgo,Wavelet,38.45,0.997,1.85
2018_BC0022402_ CC_L.png,Alto_Riesgo,Wavelet,42.37,0.996,0.84
2018_BC0021981_ CC_R.png,Alto_Riesgo,Wavelet,38.71,0.995,2.55
2017_BC019822_ MLO_L.png,Alto_Riesgo,Wavelet,37.7,0.99,0.91
2017_BC0020521_ MLO_L.png,Alto_Riesgo,Wavelet,39.35,0.996,1.42
2018_BC0021883_ CC_L.png,Alto_Riesgo,Wavelet,38.57,0.993,1.35
2018_BC011725_ CC_L.png,Alto_Riesgo,Wavelet,40.95,0.998,1.38
2017_BC019822_ CC_L.png,Alto_Riesgo,Wavelet,38.41,0.984,0.52
2019_BC0021728_ CC_L.png,Alto_Riesgo,Wavelet,39.64,0.991,0.69
2018_BC0023241_ CC_R.png,Alto_Riesgo,Wavelet,41.82,0.994,0.76
2019_BC0021728_ CC_R.png,Alto_Riesgo,Wavelet,42.83,0.996,0.66
2017_BC019602_ MLO_L.png,Alto_Riesgo,Wavelet,40.14,0.997,1.0
2018_BC0022603_ CC_L.png,Alto_Riesgo,Wavelet,36.66,0.998,4.81
2018_BC0023241_ MLO_L.png,Alto_Riesgo,Wavelet,43.15,0.998,1.05
2017_BC0020761_ CC_L.png,Alto_Riesgo,Wavelet,36.15,0.986,1.16
2017_BC0020261_ MLO_R.png,Alto_Riesgo,Wavelet,39.6,0.995,0.94
2017_BC019721_ MLO_L.png,Alto_Riesgo,Wavelet,39.21,0.996,1.62
2018_BC0023241_ CC_L.png,Alto_Riesgo,Wavelet,42.17,0.995,0.82
2018_BC0022025_ CC_R.png,Alto_Riesgo,Wavelet,37.19,0.996,3.81
2018_BC0022603_ CC_R.png,Alto_Riesgo,Wavelet,36.15,0.996,4.8
2018_BC0021735_ MLO_R.png,Alto_Riesgo,Wavelet,37.89,0.997,1.9
2017_BC019561_ CC_R.png,Alto_Riesgo,Wavelet,41.25,0.996,1.13
2018_BC0021724_ CC_R.png,Alto_Riesgo,Wavelet,35.25,0.983,1.33
2018_BC0024341_ CC_L.png,Alto_Riesgo,Wavelet,39.4,0.992,0.81
2017_BC0020761_ CC_R.png,Alto_Riesgo,Wavelet,37.51,0.99,1.14
2018_BC0021981_ MLO_R.png,Alto_Riesgo,Wavelet,38.03,0.997,3.67
2019_BC0024581_ MLO_R.png,Alto_Riesgo,Wavelet,39.38,0.998,2.23
2018_BC0022402_ CC_R.png,Alto_Riesgo,Wavelet,39.73,0.993,0.8
2018_BC0023145_ MLO_R.png,Alto_Riesgo,Wavelet,36.21,0.99,1.3
2019_BC0021728_ MLO_L.png,Alto_Riesgo,Wavelet,38.6,0.995,1.12
2017_BC0020421_ MLO_R.png,Alto_Riesgo,Wavelet,40.24,0.996,1.42
2016_BC014181_ CC_L.png,Alto_Riesgo,Wavelet,42.48,0.998,1.49
2013_BC011123_ CC_R.png,Alto_Riesgo,Wavelet,37.15,0.996,1.67
2017_BC019744_ CC_R.png,Alto_Riesgo,Wavelet,37.28,0.988,1.03
2017_BC019721_ CC_R.png,Alto_Riesgo,Wavelet,40.12,0.995,1.43
2016_BC016501_ MLO_R.png,Alto_Riesgo,Wavelet,38.49,0.996,1.69
173a197b_R_MLO_1f7105d9.png,Alto_Riesgo,HE,1.16,0.028,0.81
1734a10c_L_MLO_df4b1cfb.png,Alto_Riesgo,HE,2.65,0.112,1.81
1860e56f_L_MLO_63857e01.png,Alto_Riesgo,HE,1.75,0.056,1.24
175f1069_L_MLO_30caea82.png,Alto_Riesgo,HE,2.2,0.084,1.57
17efc47f_R_MLO_0f5457db.png,Alto_Riesgo,HE,2.55,0.105,1.93
17efc47f_R_CC_3067b317.png,Alto_Riesgo,HE,1.84,0.056,1.32
1a6eb4bb_L_MLO_68e4a2c8.png,Alto_Riesgo,HE,1.85,0.061,1.31
1860e56f_L_CC_a09e8001.png,Alto_Riesgo,HE,1.11,0.026,0.77
188998c4_R_MLO_dc60a7e1.png,Alto_Riesgo,HE,2.01,0.071,1.42
188998c4_R_CC_4c804ec7.png,Alto_Riesgo,HE,1.17,0.028,0.81
1a6eb4bb_L_CC_fcfc75c0.png,Alto_Riesgo,HE,1.16,0.028,0.81
1b43d2ad_L_CC_4d59a1f3.png,Alto_Riesgo,HE,1.1,0.023,0.77
1b43d2ad_L_MLO_db72a9a3.png,Alto_Riesgo,HE,1.66,0.047,1.24
1ba2c84f_R_CC_6873d1aa.png,Alto_Riesgo,HE,1.6,0.045,1.1
1ee83500_R_MLO_d126171c.png,Alto_Riesgo,HE,2.37,0.091,1.74
1ba2c84f_R_MLO_9885ede0.png,Alto_Riesgo,HE,2.22,0.084,1.56
1f508517_L_MLO_c0c71158.png,Alto_Riesgo,HE,2.33,0.091,1.63
1ee83500_R_CC_65ece004.png,Alto_Riesgo,HE,1.39,0.036,0.99
1fe77db1_L_CC_91f01e40.png,Alto_Riesgo,HE,1.2,0.03,0.84
173a197b_R_MLO_1f7105d9.png,Alto_Riesgo,Clahe,29.48,0.955,1.18
1734a10c_L_MLO_df4b1cfb.png,Alto_Riesgo,Clahe,29.48,0.961,2.12
1860e56f_L_MLO_63857e01.png,Alto_Riesgo,Clahe,27.29,0.947,1.58
175f1069_L_MLO_30caea82.png,Alto_Riesgo,Clahe,25.59,0.941,2.0
17efc47f_R_MLO_0f5457db.png,Alto_Riesgo,Clahe,25.01,0.922,2.34
17efc47f_R_CC_3067b317.png,Alto_Riesgo,Clahe,29.45,0.974,1.77
1a6eb4bb_L_MLO_68e4a2c8.png,Alto_Riesgo,Clahe,27.87,0.959,1.68
1860e56f_L_CC_a09e8001.png,Alto_Riesgo,Clahe,30.37,0.963,1.05
188998c4_R_MLO_dc60a7e1.png,Alto_Riesgo,Clahe,27.42,0.958,1.82
188998c4_R_CC_4c804ec7.png,Alto_Riesgo,Clahe,27.45,0.945,1.13
1a6eb4bb_L_CC_fcfc75c0.png,Alto_Riesgo,Clahe,29.61,0.954,1.1
1b43d2ad_L_CC_4d59a1f3.png,Alto_Riesgo,Clahe,35.03,0.987,1.08
1b43d2ad_L_MLO_db72a9a3.png,Alto_Riesgo,Clahe,28.39,0.94,1.69
1ba2c84f_R_CC_6873d1aa.png,Alto_Riesgo,Clahe,24.18,0.915,1.44
1ee83500_R_MLO_d126171c.png,Alto_Riesgo,Clahe,26.44,0.937,2.23
1ba2c84f_R_MLO_9885ede0.png,Alto_Riesgo,Clahe,27.1,0.958,1.98
1f508517_L_MLO_c0c71158.png,Alto_Riesgo,Clahe,26.51,0.955,2.05
